time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
0,4,129530514742,0.0516817211686077,0.531354631568148,8,0,0,0,0,0,0,0,0,0
0,5,129530514742,0.0516817211686077,0.531354631568148,6,0,0,0,0,0,0,0,0,0
0,6,129530514742,0.0516817211686077,0.531354631568148,11,0,0,1,0,0,0,0,0,0
0,7,129530514742,0.0516817211686077,0.531354631568148,11,0,0,0,0,0,0,0,0,0
0,8,129530514742,0.0516817211686077,0.531354631568148,4,0,0,0,0,0,0,0,0,0
0,9,129530514742,0.0516817211686077,0.531354631568148,6,0,0,1,0,0,0,0,0,0
0,10,129530514742,0.0516817211686077,0.531354631568148,6,0,0,0,0,0,0,0,0,0
0,11,129530514742,0.0516817211686077,0.531354631568148,5,0,0,0,0,0,0,0,0,0
0,12,129530514742,0.0516817211686077,0.531354631568148,2,0,0,0,0,0,0,0,0,0
0,13,129530514742,0.0516817211686077,0.531354631568148,8,0,0,0,0,0,0,0,0,0
0,14,129530514742,0.0516817211686077,0.531354631568148,5,0,0,0,0,0,0,0,0,0
0,15,129530514742,0.0516817211686077,0.531354631568148,2,0,0,0,0,0,0,0,0,0
0,16,129530514742,0.0516817211686077,0.531354631568148,4,0,0,0,0,0,0,0,0,0
0,17,129530514742,0.0516817211686077,0.531354631568148,8,0,0,0,0,0,0,0,0,0
0,1,129530514772,0.026511310541621813,0.5857755812734633,9,0,0,0,0,0,0,0,0,0
0,2,129530514772,0.026511310541621813,0.5857755812734633,3,0,0,0,0,0,0,0,0,0
0,3,129530514772,0.026511310541621813,0.5857755812734633,3,0,0,0,0,0,0,0,0,0
0,4,129530514772,0.026511310541621813,0.5857755812734633,5,0,0,0,0,0,0,0,0,0
0,5,129530514772,0.026511310541621813,0.5857755812734633,12,0,0,0,0,0,0,0,0,0
0,6,129530514772,0.026511310541621813,0.5857755812734633,4,0,0,0,0,0,0,0,0,0
0,7,129530514772,0.026511310541621813,0.5857755812734633,6,0,0,0,0,0,0,0,0,0
0,8,129530514772,0.026511310541621813,0.5857755812734633,7,0,0,0,0,0,0,0,0,0
0,9,129530514772,0.026511310541621813,0.5857755812734633,4,0,0,0,0,0,0,0,0,0
0,10,129530514772,0.026511310541621813,0.5857755812734633,8,0,0,0,0,0,0,0,0,0
